ProductName,Sales,Inventory,Price,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019,MeanValue,TransactionNo,SafetyStock,LeadTime,ROP,Rating,Bio,Restock
Wooden Advent Calendar Cream,454,21,6.19,1.545,1.0,1.0,0.0,7.0,0.0,8.667,1.25,7.583,2.32,3.189,3.278,2.0,2.987076923076923,13.273,3.0,1.77,8.287126153846152,3.141389409470801,0,0
T-Light Holder Hanging Love Bird,548,219,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.483,5.613,3.667,1.1356153846153847,34.333,2.0,0.48,2.5450953846153848,5.0,0,0
Retrospot Candle Large,273,16,6.19,1.4,1.5,0.0,0.0,0.0,36.0,1.0,0.0,12.0,0.0,10.0,1.5,14.364,5.981846153846154,3.75,6.0,2.19,19.10024307692308,4.336172883064827,1,1
Pencil Case Life Is Beautiful,537,487,6.19,5.95,3.5,6.375,3.357,2.333,13.8,1.0,3.0,2.545,2.778,4.2,2.308,1.667,4.062538461538462,10.538,5.0,0.6,7.437523076923076,4.377710445030199,0,0
A Pretty Thank You Card,456,541,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.769,9.8,1.813,18.0,2.0,2.64,6.786319999999999,4.837338547767729,1,0
"Letter ""R"" Bling Key Ring",41,733,6.19,1.5,1.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.5,1.2,2.778,2.0,2.22,4.664,2.659662506878605,1,0
Sweet Heart Cake Carrier,80,31,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.583,2.0,1.5,0.391,16.667,1.0,2.37,1.92667,2.806206633529977,1,0
Paper Chain Kit Empire,5189,9,7.24,3.739,9.76,10.267,11.356,15.2,9.778,9.5,3.2,1.2,2.75,0.0,0.0,5.5,6.326923076923077,40.727,7.0,2.04,19.90692307692308,3.7551056534511535,1,1
Hi Tec Alpine Hand Warmer,845,419,6.19,8.894,4.0,0.0,0.0,0.0,0.0,1.667,30.0,12.0,2.667,11.75,5.9,6.778,6.435076923076925,12.556,7.0,1.14,14.335987692307691,3.29663904245231,0,0
Magic Drawing Slate Circus Parade,3384,351,6.19,7.361,25.143,11.286,23.545,82.625,33.615,10.733,16.75,10.25,15.55,9.958,11.816,16.0,21.12553846153846,15.615,22.0,0.48,32.140258461538465,4.1250440349906,0,0
Magic Drawing Slate Leap Frog,1072,590,6.19,5.909,2.0,1.0,12.5,2.5,2.0,37.5,32.0,9.0,28.667,9.615,4.929,11.333,12.227153846153849,5.769,13.0,2.13,39.0438376923077,4.6855492953021365,0,0
Magic Drawing Slate Go To The Fair,853,29,6.19,3.267,1.0,10.25,7.0,26.333,12.5,9.167,2.0,36.0,5.0,35.571,12.462,10.8,13.180769230769233,5.462,14.0,0.48,20.32676923076923,5.0,0,0
Measuring Tape Babushka Blue,444,139,6.19,11.417,4.071,4.0,3.5,3.0,6.0,6.0,3.6,6.667,6.0,2.667,3.1,9.25,5.328615384615385,6.308,6.0,2.61,19.907686153846157,5.0,0,0
Balloon Pump With 10 Balloons,798,1069,6.19,4.778,1.75,4.875,15.0,10.25,8.727,9.833,4.143,4.667,4.7,6.071,4.211,2.667,6.282461538461538,10.0,7.0,1.71,17.743009230769232,3.205723288311046,0,0
Polyester Filler Pad 40x40cm,1946,28,6.19,10.0,5.167,6.0,11.875,15.556,13.0,23.765,8.75,32.556,21.679,6.433,5.116,37.222,15.163,14.846,16.0,1.92,45.11296,3.825035922052207,0,1
Ceramic Cake Design Spotted Mug,1456,23,6.19,10.75,11.167,6.118,7.839,8.0,4.833,4.545,5.2,6.417,4.75,5.938,7.25,5.286,6.776384615384616,15.846,7.0,1.17,14.92837,3.5530548287503856,0,0
Choc Truffle Gold Trinket Pot,412,359,6.19,3.9,4.4,2.4,5.714,8.333,5.5,7.5,4.667,8.875,1.4,4.429,7.429,10.4,5.765153846153846,5.846,6.0,0.63,9.632046923076924,3.183439120987651,0,0
Knickerbockerglory Magnet Assorted,2233,601,6.19,0.0,0.0,0.0,26.833,12.394,20.69,18.571,15.0,9.357,12.0,16.154,12.571,6.0,11.505384615384616,15.1,12.0,0.36,16.141938461538462,2.9558248873221675,1,0
Set Of 5 Mini Grocery Magnets,1672,22,6.19,0.0,0.0,0.0,21.769,9.737,6.083,9.643,3.524,8.5,5.923,12.192,3.814,8.5,6.898846153846154,21.4,7.0,2.85,26.66171153846154,5.0,0,1
Green Polkadot Bowl,1576,674,6.19,4.077,12.389,9.842,4.375,5.75,10.706,6.875,8.2,7.154,7.812,10.4,4.458,5.429,7.497461538461538,16.077,8.0,0.48,11.598781538461536,4.21064224323265,0,0
Clam Shell Small,223,29,6.19,1.75,3.8,3.667,3.0,1.0,1.0,1.0,4.6,5.2,9.25,6.75,3.75,12.333,4.392307692307692,3.692,5.0,2.97,18.045153846153845,3.975769793395252,0,0
Pink Crystal Skull Phone Charm,32,22,6.19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.333,1.0256153846153846,1.667,2.0,1.7999999999999998,3.846107692307692,4.684257566594302,0,0
"Letter ""N"" Bling Key Ring",41,35,6.19,1.333,1.25,0.0,1.5,1.0,1.0,1.333,1.0,1.0,1.5,1.0,2.0,3.75,1.358923076923077,2.0,2.0,0.18,2.2446061538461537,4.733746103741574,1,0
Silver Standing Gnome,44,18,6.19,4.0,4.0,0.0,2.333,4.0,2.333,1.0,1.0,0.0,1.0,1.75,1.667,1.0,1.8525384615384617,2.0,2.0,0.18,2.3334569230769238,5.0,0,0
Pink Jewelled Mirror Trinket Tray,34,12,6.19,1.0,1.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,0.9384615384615383,2.571,1.0,2.82,3.646461538461538,3.4563383866332344,0,0
French Blue Metal Door Sign No,1019,18,6.19,4.778,1.364,7.615,2.444,6.778,3.591,5.462,2.571,10.368,2.062,17.333,3.714,30.75,7.602307692307691,12.846,8.0,2.43,26.473607692307688,4.60272221687282,0,1
Man Flu Metal Sign,1162,27,7.24,3.964,3.733,9.222,7.952,4.667,4.857,18.2,7.923,5.231,6.5,3.333,5.15,10.167,6.992230769230769,14.154,7.0,2.91,27.347391538461537,3.2888260236491718,0,1
Paperweight Home Sweet Home,158,100,7.24,9.0,10.8,1.0,6.0,3.5,0.0,1.333,3.5,0.0,4.0,3.5,1.833,9.75,4.170461538461538,2.636,5.0,2.19,14.133310769230768,4.009842056261272,0,0
Money Box Housekeeping Design,237,110,7.24,6.5,2.0,4.5,1.667,4.667,1.0,12.0,1.667,1.0,5.0,4.0,1.143,9.111,4.173461538461539,4.462,5.0,0.06,5.250407692307692,4.256742567162054,0,0
Money Box Pocket Money Design,374,145,7.24,3.556,6.0,3.75,5.667,7.0,4.286,6.5,4.25,12.0,2.667,1.4,3.667,9.9,5.434076923076924,5.615,6.0,0.72,9.912535384615383,4.354483995719061,0,0
Paperweight Vintage Paisley,152,1063,7.24,2.833,12.0,1.0,6.0,1.0,0.0,1.0,3.5,1.0,0.0,2.667,1.833,10.0,3.2948461538461538,3.0,4.0,1.02,7.360743076923077,4.310321105847191,1,0
Make Your Own Playtime Card Kit,643,235,6.19,1.875,6.333,3.5,8.375,6.0,3.0,5.167,2.5,5.375,5.2,3.923,2.667,17.125,5.464615384615385,8.077,6.0,2.76,21.082338461538463,5.0,0,0
Wall Art Dog And Ball,354,27,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.077,4.125,4.667,2.2976153846153844,10.667,3.0,1.68,6.859993846153845,3.603011609024228,0,0
Cupid Design Scented Candles,225,47,6.19,3.286,13.25,2.0,1.8,12.0,2.0,3.0,1.5,0.0,6.333,5.0,2.25,8.0,4.647615384615384,3.583,5.0,1.2,10.57713846153846,4.381674272903472,0,0
Set Of 4 Fairy Cake Placemats,741,711,6.19,9.615,6.082,3.7,2.9,5.0,8.429,1.333,1.8,2.5,3.429,2.444,4.5,3.875,4.277461538461538,11.692,5.0,1.59,11.801163846153845,3.4410951604796,0,0
12 Egg House Painted Wood,149,19,6.19,1.222,1.556,1.778,1.462,1.333,1.2,1.5,1.2,1.0,1.2,1.8,2.2,1.5,1.4577692307692307,7.692,2.0,1.95,4.84265,5.0,0,0
6 Egg House Painted Wood,301,300,6.19,1.667,1.923,1.923,1.852,2.562,1.909,2.167,2.125,2.0,1.625,1.929,1.571,2.333,1.968153846153846,12.154,2.0,0.6599999999999999,3.298981538461538,3.28713568223637,0,0
Drawer Knob Crackle Glaze Green,1352,594,6.19,0.0,0.0,0.0,0.0,0.0,0.0,7.92,8.323,6.966,13.68,6.818,6.96,8.0,4.512846153846154,23.429,5.0,1.35,11.092342307692308,3.4993473456554454,1,0
Art Lights Funk Monkey,370,321,6.19,6.0,3.0,6.0,5.5,5.0,0.0,1.5,4.2,1.0,8.625,6.375,8.625,7.5,4.871153846153846,5.25,5.0,2.19,15.667826923076923,5.0,0,0
Clear Acrylic Faceted Bangle,41,746,6.19,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,10.0,2.2884615384615383,1.75,3.0,2.37,8.423653846153847,3.7705348564988417,1,0
Diamante Ring Assorted In Box,1008,216,6.19,104.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,24.0,20.23076923076923,3.667,21.0,0.3299999999999999,27.676153846153845,5.0,0,0
Large Round Wicker Platter,195,41,6.19,1.75,1.25,3.0,1.0,1.2,1.667,1.333,1.333,1.5,3.143,1.538,3.091,2.0,1.831153846153846,7.231,2.0,0.78,3.4283,4.3530225937258855,1,0
Coloured Glass Star T-Light Holder,6750,252,6.19,15.535,1.75,20.4,1.0,0.0,28.607,48.938,37.343,14.125,23.192,22.125,13.462,21.125,19.046307692307693,29.333,20.0,1.02,39.42723384615385,3.79681073344621,0,0
Heart Trellis Triple T-Light Holder,185,114,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.667,3.125,3.0,1.6763076923076925,9.0,2.0,0.0,2.0,3.4472446508752226,0,0
Set 10 Cards Rudolphs Nose 17097,4,168,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.1923076923076923,1.5,1.0,2.73,1.525,3.4111634383631277,0,0
Set 10 Card Snowman 16965,5,401,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.3076923076923077,1.333,1.0,0.72,1.2215384615384617,3.807678997487258,1,0
Columbian Candle Round,581,612,7.24,8.0,1.286,36.0,11.875,6.0,8.0,1.0,6.9,7.0,5.167,10.5,3.0,2.0,8.209846153846154,7.308,9.0,2.88,32.64435692307693,4.025603681655202,1,0
Large Zinc Glass Candleholder,34,324,7.24,0.0,0.0,2.0,0.0,0.0,3.5,6.0,0.0,9.0,0.0,5.0,1.0,1.0,2.1153846153846154,1.571,3.0,1.05,5.221153846153847,3.368118756576126,0,0
Laundry 15c Metal Sign,2918,18,7.24,4.25,8.667,5.955,14.552,12.8,8.44,6.6,7.258,5.026,12.839,3.0,10.125,3.9,7.954769230769231,27.385,8.0,0.3299999999999999,10.625073846153846,4.090767569813456,0,0
Silver Disco Handbag,129,502,7.24,1.0,0.0,0.0,0.0,5.0,2.667,2.6,5.5,12.0,2.25,1.0,3.909,2.0,2.917384615384615,3.6,3.0,1.89,8.513856923076922,3.1058847073319926,0,0
Blue Disco Handbag,32,46,7.24,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,4.0,1.0,1.75,1.0,1.9038461538461533,1.5,2.0,2.76,7.254615384615383,4.955901216596352,0,0
Glass And Painted Beads Bracelet Ol,13,713,6.19,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8461538461538461,1.333,1.0,1.65,2.396153846153846,5.0,0,0
Diamante Hair Grip Pack/2 Montana,15,7,6.02,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.3846153846153846,1.375,2.0,2.25,5.115384615384615,3.4956748097914687,1,0
Fruit Salad Bag Charm,64,46,6.02,1.0,1.25,0.0,1.167,1.0,1.0,1.2,1.286,1.0,1.0,1.0,1.2,7.0,1.4694615384615386,3.75,2.0,1.71,4.512779230769231,3.43982694488478,0,0
Metalic Leaves Bag Charms,84,1,6.04,0.0,1.5,0.0,1.0,0.0,1.333,1.0,1.0,1.0,1.8,3.0,3.375,5.333,1.5646923076923078,3.7,2.0,2.22,5.473616923076923,4.377916807009872,0,1
Drop Diamante Earrings Black Diamon,14,747,6.19,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8846153846153846,1.4,1.0,0.8999999999999999,1.796153846153846,5.0,0,0
White Enamel Flower Hair Tie,17,35,6.19,0.0,1.5,1.0,0.0,0.0,0.0,1.5,0.0,0.0,6.0,3.5,1.0,1.0,1.1923076923076923,1.571,2.0,1.05,3.251923076923077,5.0,0,0
First Class Passport Cover,93,86,6.19,2.6,1.5,1.0,0.0,3.333,3.0,4.0,1.8,3.5,2.0,1.0,2.0,1.0,2.056384615384616,3.583,3.0,1.5,6.084576923076924,2.797257276763733,0,0
First Class Luggage Tag,152,202,6.19,2.667,1.923,6.5,7.5,7.0,3.0,3.333,2.25,3.5,2.0,1.0,3.833,1.0,3.5004615384615385,3.846,4.0,0.6,6.1002769230769225,5.0,0,0
Black Ear Muff Headphones,48,1081,7.24,2.308,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1,1.0,0.7236923076923076,3.75,1.0,2.91,3.105944615384615,4.138446662064806,0,0
Glitter Hanging Butterfly String,1315,46,7.24,4.909,9.4,4.5,4.435,4.267,4.091,3.615,4.692,28.444,4.692,6.0,5.1,3.333,6.729076923076922,15.846,7.0,0.8099999999999999,12.450552307692304,4.157810299539466,0,0
French Floral Cushion Cover,674,464,6.19,1.0,0.0,12.0,0.0,9.0,7.765,11.333,5.0,5.0,6.5,5.1,6.9,6.833,5.879307692307692,8.273,6.0,1.2,13.05516923076923,4.704712365650561,0,0
Ninja Rabbit Black,187,1019,6.19,1.667,2.1,7.0,0.0,20.0,8.25,15.0,2.0,1.0,1.75,1.667,1.636,1.5,4.89,4.833,5.0,2.79,18.6431,3.719042529583886,0,0
Vintage Billboard Mug,1107,1000,6.19,2.714,3.333,9.833,1.857,5.0,3.2,1.0,1.0,4.0,3.125,15.882,22.16,1.667,5.751615384615385,8.385,6.0,2.46,20.148973846153847,5.0,0,0
Set/6 Fruit Salad Paper Cups,1678,18,6.19,0.0,9.333,14.5,6.125,28.375,23.05,5.571,11.316,16.083,13.5,2.0,19.333,12.5,12.437384615384616,8.667,13.0,2.13,39.491629230769234,5.0,0,1
Red Flower Crochet Food Cover,304,24,6.19,2.0,2.0,2.5,3.375,5.0,4.6,2.889,1.783,4.0,1.429,1.75,2.333,2.25,2.762230769230769,8.615,3.0,1.95,8.38635,5.0,1,0
Vintage Union Jack Doorstop,217,10,6.19,1.929,2.0,2.2,2.643,2.4,5.333,2.0,1.0,1.571,1.714,1.909,1.933,2.0,2.2024615384615385,7.692,3.0,3.0,9.607384615384616,2.35608521173472,0,0
Mirror Mosaic Votive Holder,1438,517,6.19,3.889,8.556,26.0,13.0,16.667,10.0,13.5,28.0,16.0,17.0,113.0,10.2,8.0,21.831692307692304,5.385,22.0,0.63,35.75396615384615,3.9703427312715696,0,0
Decoration Butterfly Magic Garden,821,798,6.19,4.5,6.6,6.44,6.955,4.227,2.0,5.5,5.045,1.0,1.5,1.0,2.333,2.0,3.776923076923077,11.538,4.0,2.49,13.40453846153846,2.2647694151922426,1,0
Birdhouse Decoration Magic Garden,714,22,6.19,3.857,6.667,8.048,5.741,4.192,2.0,9.2,4.444,1.0,1.0,2.0,2.875,1.5,4.040307692307692,11.0,5.0,1.83,12.393763076923076,3.4347199380566584,0,0
Daisy Garden Marker,1139,32,6.19,1.5,3.25,5.143,23.5,62.833,4.6,6.0,3.5,6.167,10.0,2.429,2.714,3.667,10.407923076923076,7.538,11.0,2.55,37.54020384615384,1.8025011288703423,0,1
Red Gingham Teddy Bear,774,735,6.19,2.938,13.308,5.0,3.75,4.333,1.7,4.083,2.111,3.2,2.222,5.611,3.171,7.222,4.511461538461538,13.385,5.0,2.88,17.993009230769232,4.650266634639487,1,0
Pack Of 6 Handbag Gift Boxes,574,1,6.19,1.562,2.625,5.625,4.25,24.0,5.4,6.333,10.625,6.333,3.1,2.909,2.5,1.0,5.866307692307692,8.846,6.0,2.94,23.246944615384614,4.419309635580174,1,1
Charlotte Bag Dolly Girl Design,5214,984,6.19,11.318,11.654,14.625,12.686,13.652,19.0,13.569,10.0,20.794,7.953,14.5,6.625,8.0,12.644307692307692,32.692,13.0,1.74,35.00109538461538,3.767398893443234,0,0
French Blue Metal Door Sign 3,865,50,7.24,3.091,4.2,7.4,4.565,5.545,3.789,6.231,4.0,7.056,4.833,7.571,3.353,5.833,5.189769230769231,13.077,6.0,0.6,9.113861538461538,3.408851889449698,0,0
French Blue Metal Door Sign 0,603,48,7.24,6.75,7.4,7.875,8.182,5.0,3.091,4.923,6.6,6.833,5.4,3.714,6.0,5.5,5.943692307692308,8.077,6.0,2.13,18.660064615384613,4.51403162435367,0,0
Rose Cottage Keepsake Box,795,1012,6.19,2.896,7.348,4.458,3.576,3.077,6.12,1.333,2.143,3.0,1.5,4.0,4.0,1.0,3.419307692307692,15.385,4.0,1.68,9.744436923076922,3.188577928628904,0,0
Travel Card Wallet Flower Meadow,1764,909,6.04,0.0,0.0,12.833,13.52,10.625,10.176,12.154,10.455,5.5,10.7,12.375,6.48,1.5,8.178307692307694,16.273,9.0,2.16,26.66514461538462,3.120537885232673,0,0
Drawer Knob Ceramic Ivory,2209,556,6.19,0.0,0.0,0.0,0.0,0.0,0.0,17.278,15.852,11.0,10.588,7.158,10.614,9.667,6.31976923076923,28.143,7.0,1.95,19.32355,2.997583798065291,0,0
Set Of 10 Lanterns Fairy Light Star,581,3,6.19,0.0,0.0,0.0,0.0,4.0,2.6,3.8,2.0,4.5,6.882,9.323,3.667,1.333,2.9311538461538458,12.333,3.0,0.96,5.813907692307692,3.9961590692613513,1,1
Petit Tray Chic,1047,18,6.04,0.0,0.0,0.0,0.0,0.0,12.462,7.588,3.0,4.727,5.958,12.3,6.136,1.5,4.1285384615384615,18.5,5.0,2.58,15.651629230769233,3.617692430467237,0,0
Round Storage Tin Vintage Leaf,936,29,6.19,0.0,0.0,0.0,0.0,0.0,0.0,11.154,9.263,7.227,5.333,4.077,10.533,4.5,4.006692307692308,16.714,5.0,1.41,10.649436153846151,3.8157619815363297,0,0
Set Of 6 Tea Time Baking Cases,4981,656,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.614,11.394,8.459,11.197,11.247,2.882,5.445615384615385,64.833,6.0,2.22,18.089266153846157,4.721808740018732,0,0
Ivory Refectory Clock,213,797,6.19,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.316,2.773,4.333,1.923,2.867,1.6,1.3124615384615386,12.429,2.0,2.67,5.504272307692308,5.0,0,0
Wall Art Treasure Ahoy,360,45,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.391,4.357,4.0,1.596,14.0,2.0,1.38,4.20248,5.0,0,0
Crystal Sea Horse Phone Charm,107,486,6.19,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,1.25,36.0,3.769230769230769,2.273,4.0,0.93,7.505384615384615,4.260136977968292,0,0
Red Retrospot Small Milk Jug,2497,34,6.19,36.0,4.069,4.387,6.591,7.062,4.311,3.862,10.231,9.13,4.167,13.586,4.242,3.0,8.510615384615384,28.385,9.0,0.6,14.10636923076923,4.54758910256277,0,0
Black Kitchen Scales,526,516,6.19,1.739,1.5,1.824,3.857,2.6,2.4,1.8,2.286,3.4,1.769,5.364,2.6,2.667,2.600461538461538,16.154,3.0,2.76,10.177273846153843,4.388846357130914,0,0
Rococo Wall Mirror White,80,14,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846,1.643,1.0,0.3453076923076923,19.333,1.0,1.38,1.4765246153846154,2.525814301186097,1,0
Red Dragonfly Helicopter,106,31,6.19,1.593,1.333,1.0,1.0,1.333,1.0,1.0,1.667,1.0,2.6,2.0,1.5,1.5,1.4250769230769231,5.308,2.0,2.61,5.719450769230769,3.830302944028914,0,0
Swallows Greeting Card,5551,868,6.19,20.0,10.889,15.75,11.269,20.571,11.952,28.0,15.179,31.083,14.167,0.0,37.852,11.0,17.51630769230769,23.083,18.0,3.0,70.54892307692307,3.834901777259336,1,0
Ivory Knitted Mug Cosy,668,22,6.19,6.074,6.0,13.25,3.0,3.0,0.0,1.0,5.714,1.0,4.571,3.0,11.143,2.333,4.621923076923077,9.25,5.0,2.79,17.89516538461538,3.6891871742303888,0,0
Illustrated Cat Bowl,1413,910,6.19,1.75,8.875,3.462,5.2,4.0,86.0,5.333,3.5,3.0,5.714,4.067,3.3,4.75,10.688538461538464,9.615,11.0,0.8999999999999999,20.61968461538461,4.159060671381162,0,0
Doormat Airmail,803,809,6.19,2.08,1.87,3.522,2.333,3.0,2.7,2.833,2.353,2.0,10.8,6.778,3.32,2.0,3.506846153846154,17.385,4.0,2.67,13.363279230769232,3.980519446785672,0,0
Party Pizza Dish Pink Polkadot,1228,1015,7.24,39.4,11.871,1.0,5.333,14.0,3.5,10.333,8.2,13.333,8.333,0.0,6.333,32.571,11.862076923076923,6.417,12.0,2.79,45.09519461538461,3.2136732360749427,0,0
Party Pizza Dish Blue Polkadot,1120,22,7.24,38.9,10.032,3.0,12.5,12.0,6.25,4.0,5.667,24.0,12.0,2.0,3.6,27.0,12.380692307692309,5.769,13.0,0.0,13.0,4.048974046152947,0,0
Party Pizza Dish Green Polkadot,1037,434,6.19,41.889,8.84,0.0,9.5,39.0,6.0,3.0,7.25,24.0,0.0,0.0,5.25,29.25,13.383,6.1,14.0,1.62,35.68046,3.560949602914969,0,0
Watering Can Blue Elephant,2062,331,6.19,3.375,7.214,6.625,6.781,4.962,6.297,6.533,8.0,6.13,3.0,3.333,7.647,2.667,5.581846153846154,26.385,6.0,2.67,20.90352923076923,1.580757273083108,0,0
Watering Can Pink Bunny,1721,822,6.19,2.5,6.778,3.9,8.966,5.709,5.84,7.125,5.0,5.588,3.091,3.75,15.25,15.25,6.826692307692308,22.077,7.0,0.69,11.710417692307692,2.802931079689537,0,0
Wall Art 70'S Alphabet,506,28,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.689,4.025,20.0,2.2087692307692306,30.667,3.0,1.89,7.174573846153845,4.288914325813079,0,0
Small Zinc Heart Wall Organiser,1541,770,6.19,0.0,0.0,0.0,0.0,4.0,17.5,52.375,102.25,7.25,73.167,2.5,1.0,9.5,20.734,5.0,21.0,1.86,59.56524,5.0,0,0
Decorative Wicker Heart Medium,1804,161,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.964,11.6,5.45,8.119,3.733,2.835846153846153,46.4,3.0,0.99,5.807487692307691,1.7727967423217352,0,0
Paper Bunting Paisley Park,251,367,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833,14.1,1.4563846153846154,17.0,2.0,3.0,6.369153846153846,3.329608366246343,0,0
Wooden Skittles Garden Set,315,32,6.19,1.167,2.222,2.0,2.167,1.84,2.476,2.421,2.474,2.833,1.286,1.5,1.0,1.333,1.9014615384615383,11.769,2.0,0.57,3.083833076923077,4.63145383399476,0,0
New Baroque Jewellery Box,53,534,6.19,1.0,1.5,4.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,2.2,2.333,2.0,1.694846153846154,2.364,2.0,0.27,2.4576084615384617,5.0,0,0
Rectangular Shaped Mirror,512,832,6.19,1.0,6.0,1.0,6.0,0.0,1.0,0.0,19.667,21.0,12.0,9.8,6.0,4.25,6.747461538461538,3.545,7.0,2.7,25.21814615384615,3.7798864384239823,0,0
Silver Glitter Flower Votive Holder,1421,36,6.19,7.0,36.5,36.5,0.0,48.0,0.0,26.0,21.0,15.6,18.545,39.5,7.727,2.0,19.87476923076923,5.455,20.0,0.15,22.981215384615385,3.517217641578931,0,0
4 Rose Pink Dinner Candles,184,58,6.19,12.0,3.286,2.333,3.75,17.0,1.0,2.0,1.0,8.333,5.667,1.25,1.333,2.333,4.714230769230769,3.385,5.0,0.42,6.979976923076922,5.0,0,0
Gold Fabric Mirror,180,15,7.24,5.5,2.0,0.0,1.0,0.0,0.0,3.0,7.0,2.667,20.0,4.333,11.429,3.0,4.609923076923077,3.0,5.0,0.39,6.79787,4.996092705998569,0,0
Medium Pink Buddha Head,55,3,7.24,1.5,1.0,1.0,4.333,1.0,2.0,3.5,1.0,2.5,0.0,2.0,4.333,2.0,2.0127692307692304,1.833,3.0,2.7,8.434476923076922,5.0,0,0
Mum's Kitchen Clock,122,13,7.24,0.0,0.0,0.0,2.357,1.5,2.75,1.571,2.0,2.5,3.4,2.5,2.2,4.667,1.9573076923076924,5.0,2.0,0.6599999999999999,3.2918230769230767,3.731935997509255,0,0
Mirrored Wall Art Stars,363,5,7.24,2.667,8.0,0.0,2.5,0.0,1.0,10.4,9.8,11.429,6.857,2.75,2.0,13.0,5.415615384615385,4.909,6.0,0.27,7.462216153846154,5.0,1,1
Mirrored Wall Art Poppies,287,32,7.24,0.0,6.5,4.0,1.0,1.0,6.75,8.833,7.5,12.833,7.0,2.5,2.0,12.667,5.5833076923076925,3.167,6.0,0.54,9.014986153846154,2.2549312671362887,0,0
Square Floor Cushion Vintage Red,73,744,7.24,1.0,1.0,6.0,1.0,1.0,1.5,4.0,1.5,1.5,1.0,2.8,1.571,1.0,1.9131538461538464,3.385,2.0,1.92,5.673255384615385,5.0,0,0
Garden Path Journal,247,42,7.24,1.375,2.375,0.0,1.0,4.667,3.333,4.0,2.0,8.0,4.333,3.0,8.75,1.0,3.371769230769231,5.5,4.0,1.17,7.94497,4.13346784655811,0,0
Tea Time Des Tea Cosy,390,4,7.24,3.45,4.062,7.545,3.438,2.0,2.444,2.667,2.111,1.0,4.0,3.5,2.2,2.0,3.109,8.769,4.0,0.96,6.98464,4.328934191247815,0,1
Antique Silver Bauble Lamp,381,242,6.04,0.0,0.0,0.0,0.0,0.0,2.667,0.0,2.0,3.25,9.231,3.12,3.771,4.111,2.165384615384616,13.143,3.0,2.73,8.911500000000002,3.2547473419225232,0,0
Birds Mobile Vintage Design,189,598,6.19,3.0,1.0,2.5,2.75,2.571,3.667,2.571,2.0,3.167,2.5,2.929,2.182,1.0,2.449,5.923,3.0,1.47,6.60003,2.3859736518918497,0,0
Mistletoe Heart Wreath Cream,943,418,6.19,0.0,0.0,0.0,0.0,1.0,8.143,4.25,39.5,10.429,5.222,5.771,4.148,3.0,6.266384615384615,13.222,7.0,1.44,16.023593846153844,4.307704147791731,0,0
Cotton Apron Pantry Design,638,26,6.19,0.0,0.0,10.133,2.594,9.571,4.316,2.444,3.333,2.533,2.643,2.0,1.95,8.385,3.8386153846153848,16.273,4.0,2.37,13.097518461538462,4.751394549591398,0,0
Party Cone Christmas Decoration,2277,424,6.04,12.205,0.0,9.0,6.0,2.0,0.0,24.0,18.0,37.833,17.2,15.652,50.526,9.167,15.506384615384617,10.455,16.0,1.56,40.18996,4.902692384818765,1,0
