ProductName,Sales,Inventory,Price,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019,QuantityPerYear,TransactionNo,RestockPoint,Rating,Bio
Retro Plastic Elephant Tray,1105,957,6.19,1.0,9.75,11.143,49.0,12.0,10.571,34.2,8.125,30.0,9.667,7.5,20.182,20.0,17.164461538461538,6.0,17.0,1.5620880619030255,0
Pink Square Table Clock,71,1500,6.19,0.0,1.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.0,12.75,1.6730769230769231,2.8,6.0,4.337631079494265,0
Potting Shed Twine,983,211,6.19,1.889,3.417,2.769,30.562,19.167,4.421,2.833,3.571,3.333,2.667,1.333,2.083,2.0,6.157307692307692,8.923,10.0,4.063996728050565,1
Skulls Square Tissue Box,757,394,6.19,1.062,1.5,1.0,1.0,6.5,0.0,0.0,8.2,36.5,15.4,10.0,16.25,36.667,10.313769230769232,5.545,17.0,4.07825058067278,0
Adult Apron Apple Delight,472,1880,6.19,4.0,1.333,3.0,2.222,2.556,8.222,3.75,3.571,4.4,1.667,3.667,2.9,50.0,7.022153846153847,10.0,4.0,2.886100742166004,0
Party Invites Jazz Hearts,528,1913,6.19,9.75,3.8,9.0,5.375,3.0,6.0,4.75,3.688,6.857,5.25,8.75,3.667,4.0,5.6836153846153845,7.846,5.0,2.82332982583745,0
Hanging Metal Rabbit Decoration,475,194,6.19,1.0,9.5,8.5,11.143,5.636,0.0,0.0,2.667,9.0,1.0,0.0,1.0,2.0,3.957384615384616,6.3,9.0,3.678778441509615,0
Glass Songbird Storage Jar,180,1792,6.19,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.875,2.0,3.0,2.824,1.818,1.0,1.2089999999999999,11.714,3.0,3.1074259558309656,0
Blue Polkadot Plate,2282,100,7.24,10.643,15.0,12.882,17.571,6.524,8.654,11.714,12.588,13.35,4.0,2.0,2.0,2.0,9.148153846153845,15.385,12.0,4.340787464157403,0
Glass Sphere Candle Stand Medium,112,444,6.19,1.5,2.0,3.0,2.667,0.0,0.0,0.0,2.333,2.0,5.0,3.5,2.889,3.0,2.1453076923076924,3.7,4.0,3.072462957385963,0
Silver Glass T-Light Set,201,1849,6.19,3.8,0.0,3.0,0.0,1.0,6.0,4.0,0.0,144.0,0.0,2.0,2.333,7.0,13.317923076923078,2.0,15.0,5.0,0
Wrap Flower Shop,1575,1739,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,26.471,25.0,25.0,25.0,11.651615384615384,10.333,26.0,3.8216098179660776,0
Set Of 4 Diamond Napkin Rings,166,1818,6.19,4.4,3.7,0.0,0.0,0.0,1.0,2.0,1.429,8.0,2.0,2.0,16.0,7.25,3.6753076923076926,3.9,5.0,3.734891329100616,0
Pin Cushion Babushka Red,201,1665,6.19,1.75,7.143,1.0,2.2,3.5,6.0,1.0,10.0,6.0,3.5,5.5,1.75,6.5,4.295615384615385,3.462,5.0,4.517916602068183,0
Sweetheart Wire Fruit Bowl,208,1073,6.19,1.0,2.125,2.1,3.286,1.9,2.118,2.667,1.667,3.667,1.571,1.2,1.5,6.0,2.3693076923076926,6.923,3.0,3.344515504499656,1
Classical Rose Table Lamp,6,713,6.19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.46153846153846156,1.0,3.0,4.4725634027989,0
White Candystuft Artificial Flower,308,35,6.19,0.0,6.0,9.0,24.0,16.5,48.0,12.0,24.0,3.0,3.667,18.0,3.0,24.0,14.705153846153847,1.667,16.0,5.0,0
Cream Delphinium Artificial Flower,70,138,6.19,2.0,12.0,0.0,4.0,9.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,12.0,5.076923076923077,1.143,10.0,3.399242667257254,0
Cream Climbing Hydranga Art Flower,32,347,6.19,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,1.5384615384615385,1.333,8.0,4.452448714073601,0
Money Box Confectionery Design,146,1343,6.19,6.5,4.667,1.667,1.667,0.0,0.0,1.0,1.0,6.5,2.0,6.75,5.4,12.0,3.7808461538461535,2.727,5.0,3.961597446569285,1
Purple Gemstone Bracelet,19,804,6.19,2.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.9486923076923077,1.667,2.0,5.0,1
Christmas Card Singing Angel,411,576,6.19,6.571,2.0,0.0,0.0,6.5,0.0,1.5,20.0,0.0,15.0,20.0,10.429,12.0,7.230769230769231,4.556,13.0,5.0,0
Kids Rain Mac Blue,1297,1608,6.19,8.833,12.75,74.5,43.5,3.0,16.667,11.5,8.933,17.7,7.5,26.875,3.75,24.0,19.962153846153846,7.0,15.0,5.0,0
Ridged Glass T-Light Holder,412,533,6.19,9.25,6.0,8.2,1.5,7.6,28.0,8.0,0.0,12.0,6.0,10.0,9.222,12.0,9.059384615384614,3.583,10.0,5.0,0
T-Light Holder Silver Petit Four,185,890,6.19,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,6.5,15.0,8.667,12.0,6.012846153846154,2.429,11.0,2.4302743756154253,0
Glass Bonne Jam Jar,121,352,6.19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.444,3.0,3.714,7.4,8.0,4.0,2.5044615384615385,4.0,5.0,2.2104997692687,1
Wrap I Love London,4526,1519,6.19,30.0,72.5,50.0,29.167,39.667,25.0,65.0,30.0,25.0,25.0,135.714,25.0,25.0,44.38830769230769,8.154,44.0,5.0,0
Money Box Biscuits Design,228,1120,6.39,5.714,1.0,1.0,3.375,4.667,12.0,1.5,1.0,5.429,5.0,4.6,1.25,1.0,3.656538461538462,4.462,4.0,3.356005722734798,0
Pearlised Ivory Heart Small,228,1259,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.429,7.263,4.0,1.5916923076923077,10.667,8.0,3.770235649201881,0
Aluminium Stamped Heart,813,1998,6.19,0.0,0.0,0.0,0.0,9.75,4.683,3.8,5.538,5.556,9.067,8.077,4.818,5.667,4.381230769230769,15.444,6.0,5.0,0
Clear Crystal Star Phone Charm,52,798,6.19,1.0,0.0,0.0,0.0,1.0,12.0,2.0,1.0,1.0,1.0,0.0,1.0,16.0,2.769230769230769,1.111,6.0,4.646851510088319,0
Silver Mug Bone China Tree Of Life,1174,397,6.04,10.5,0.0,12.0,9.0,0.0,0.0,0.0,1.0,4.667,20.333,9.528,8.098,12.4,6.7327692307692315,13.222,10.0,4.952233309470998,0
Mini Wooden Happy Birthday Garland,1815,123,7.24,8.5,34.053,8.778,10.611,4.222,4.579,3.913,6.12,4.5,8.3,3.6,3.44,1.667,7.867923076923075,17.846,8.0,5.0,0
Ass Colour Glowing Tiaras,282,1388,6.04,7.0,2.0,0.0,10.0,0.0,10.0,7.333,10.0,2.0,34.5,6.0,5.0,5.0,7.602538461538462,2.455,11.0,1.6784158412086825,0
Glow In Dark Dolphins,139,429,6.19,4.0,9.0,5.5,3.6,6.0,0.0,20.0,0.0,3.0,1.0,13.0,3.062,1.667,5.371461538461538,3.0,5.0,4.393140483172009,0
Yellow Shark Helicopter,72,1210,6.19,1.35,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.333,1.667,1.2,1.1192307692307693,4.583,2.0,4.131351160149686,0
Balloon Water Bomb Pack Of 35,6034,269,6.19,11.778,11.375,13.125,161.222,165.25,13.333,19.083,13.538,12.625,10.625,15.75,13.682,13.333,36.51684615384616,12.538,39.0,5.0,0
Necklace+Bracelet Set Blue Hibiscus,27,1875,6.19,2.333,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.8333076923076923,2.667,2.0,3.800423088907894,0
Set 4 Picnic Cutlery Blueberry,82,357,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.75,12.0,2.2115384615384617,3.0,10.0,5.0,0
Set 4 Picnic Cutlery Cherry,71,625,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667,9.75,12.0,1.8782307692307694,3.0,8.0,3.2284063675234878,0
Doorstop Racing Car Design,124,1916,7.24,3.8,7.333,0.0,0.0,0.0,0.0,1.0,1.0,1.333,1.8,1.75,2.4,3.25,1.8204615384615381,4.333,4.0,5.0,0
Flowers Tile Coaster,992,1097,6.19,0.0,48.0,8.0,0.0,4.0,2.0,1.0,21.0,39.6,20.667,12.5,14.333,14.0,14.238461538461538,3.636,25.0,3.747155735568601,0
Set Of 4 Green Carousel Coasters,35,1848,7.24,1.0,1.667,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,10.0,2.5,1.935923076923077,1.545,3.0,3.566860506903598,1
Wall Art Mid Century Modern,164,1613,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,2.167,1.2,1.382076923076923,7.0,8.0,4.408348649563791,0
Silicon Star Bulb Blue,18,264,6.19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,0.7692307692307693,1.333,3.0,4.294467058923516,0
Charlie+Lola My Room Door Sign,403,214,6.19,4.333,2.111,1.0,3.333,1.0,6.0,0.0,8.2,5.714,7.25,6.818,3.8,1.0,3.889153846153846,7.167,5.0,3.748663341013304,0
Blue Charlie+Lola Personal Doorsign,1041,165,6.19,4.0,11.389,1.5,2.333,0.0,21.2,24.0,13.462,19.0,14.455,10.647,5.519,3.25,10.058076923076923,9.583,11.0,3.27559568212235,0
Botanical Lavender Gift Wrap,475,351,6.19,0.0,0.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,25.0,17.307692307692307,2.111,25.0,5.0,0
Vintage Union Jack Bunting,2789,589,6.19,3.045,11.275,5.522,15.385,3.091,5.947,4.042,3.484,5.643,4.559,2.6,2.625,2.667,5.375769230769231,37.769,6.0,4.265355880573264,0
Daisy Sketchbook,73,376,6.19,1.8,1.0,1.0,1.0,16.0,0.0,1.0,2.0,2.5,2.5,1.0,4.0,1.0,2.6769230769230767,2.25,3.0,3.4440280826279395,0
Wrap Green Pears,1908,749,7.24,25.0,20.4,25.0,25.0,25.0,25.0,21.857,25.0,28.571,25.0,25.0,25.0,25.0,24.67907692307692,6.077,25.0,5.0,0
Soap Dish Brocante,721,1372,7.24,5.588,4.6,12.5,8.133,4.571,11.143,7.062,3.2,2.167,4.667,2.0,4.583,4.5,5.747230769230769,8.769,7.0,5.0,0
Mrs Robot Soft Toy,143,416,7.24,8.143,12.0,1.0,3.0,2.0,2.0,1.0,1.5,1.0,2.0,2.0,1.0,4.333,3.152,2.231,4.0,4.315106880473322,0
Lolita Design Cotton Tote Bag,178,246,6.19,1.857,4.143,5.0,1.667,4.333,0.0,7.0,1.111,6.0,3.5,3.0,1.25,9.0,3.6816153846153847,4.583,4.0,3.9605350728846527,1
Blue Paisley Journal,253,1384,6.19,1.429,3.833,4.0,1.5,6.0,2.25,4.333,2.615,11.2,3.5,1.909,1.917,2.25,3.595076923076923,6.308,4.0,3.908708846973556,0
Fan Black Frame,143,1411,6.19,0.0,0.0,0.0,5.0,0.0,0.0,10.0,17.8,2.0,3.0,10.0,11.0,2.0,4.676923076923076,1.625,11.0,2.4615210937784204,0
Pink Rose Fabric Mirror,331,583,6.19,6.067,4.875,12.0,7.333,12.0,2.5,12.0,0.0,0.0,2.0,2.333,4.0,1.0,5.08523076923077,5.636,6.0,4.165677931496384,0
Green Goose Feather Tree 60cm,171,1939,6.39,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.25,5.143,4.444,3.4,1.833,1.9284615384615382,6.571,5.0,3.176586300550623,0
Pack Of 6 Cocktail Parasol Straws,2506,863,6.19,0.0,0.0,0.0,0.0,0.0,0.0,31.5,43.379,8.818,10.947,15.143,8.387,2.0,9.244153846153846,17.143,21.0,2.8190218808830725,0
Green Goose Feather Christmas Tree,187,1688,6.19,1.273,1.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,10.875,3.875,2.833,1.0,2.4504615384615387,5.0,6.0,3.44483242232956,0
Classic Glass Cookie Jar,1564,1759,6.19,0.0,0.0,0.0,0.0,0.0,5.0,4.125,4.586,4.789,4.737,5.2,4.87,3.235,2.810923076923077,44.0,5.0,4.671205041756947,1
Scented Velvet Lounge Candle,1790,623,6.19,8.2,12.0,72.0,0.0,81.0,0.0,72.0,72.0,32.0,52.8,22.8,22.56,7.5,34.98923076923077,5.0,35.0,4.506392500985318,0
White Stitched Cushion Cover,59,1976,6.19,3.25,4.0,0.0,0.0,2.5,1.333,4.0,0.0,0.0,2.2,2.5,2.0,2.0,1.8294615384615385,2.667,3.0,5.0,0
Wall Art The Magic Forest,150,1103,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.143,1.333,1.0,1.7289230769230768,4.667,11.0,3.541884004342443,0
Ubo-Light Triobase Blue,4,488,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.3076923076923077,1.0,2.0,4.907325792074361,0
Glass Twist Bon Bon Jar,74,1462,7.24,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.333,2.714,4.4,1.8,2.5,1.749769230769231,3.571,4.0,5.0,0
Citronella Candle Flowerpot,795,1788,6.19,4.0,3.5,5.714,14.5,4.037,4.973,4.929,4.2,4.2,4.0,1.571,2.333,1.333,4.560769230769231,12.846,5.0,2.539695872400759,0
Black/Blue Polkadot Umbrella,1182,1761,6.19,2.567,8.526,3.133,1.889,2.444,6.692,1.875,7.267,2.448,3.186,5.438,3.378,1.333,3.859692307692308,22.615,5.0,4.117002905449026,0
Small Hammered Silver Candlepot,373,848,6.39,5.778,1.0,5.5,6.2,11.0,7.2,9.0,6.0,5.5,6.5,9.875,6.571,6.0,6.624923076923077,4.0,8.0,4.586628260610079,0
Silver Vanilla Flower Candle Pot,95,1244,6.39,4.5,0.0,2.5,2.25,3.333,3.667,6.667,0.0,2.0,3.0,4.25,3.0,3.0,2.935923076923077,2.364,4.0,3.3254468918675504,0
Ivory Wire Sweetheart Letter Tray,135,424,6.19,0.0,0.0,0.0,0.0,3.571,2.714,3.0,2.5,2.75,2.75,2.4,1.167,5.5,2.027076923076923,5.444,3.0,3.819489412558149,0
Blue Diamante Pen In Gift Box,130,1355,6.19,1.667,4.0,1.0,2.0,0.0,0.0,3.0,7.0,1.0,1.0,1.0,1.1,1.25,1.8474615384615387,5.091,4.0,5.0,1
Glass Jar Kings Choice,189,340,6.19,1.75,2.5,2.0,2.143,3.083,2.0,4.667,2.2,2.0,1.889,2.667,1.364,1.0,2.2510000000000003,6.769,3.0,4.022079144123575,0
Chrysanthemum Journal,103,1072,6.19,2.0,0.0,1.0,1.0,6.0,4.333,5.0,2.091,0.0,6.0,1.2,2.2,2.0,2.5249230769230766,3.727,3.0,4.308460959696566,0
Green Fern Sketchbook,106,954,6.19,1.667,1.75,1.5,3.0,0.0,2.5,3.6,2.0,4.5,1.75,1.0,1.0,1.0,1.9436153846153845,4.667,2.0,4.356210575526591,0
White Goose Feather Tree 60cm,285,598,6.19,1.0,1.0,0.0,0.0,0.0,2.0,24.0,7.0,12.0,10.857,2.222,6.944,2.143,5.320461538461538,5.1,7.0,3.778156269189623,1
Red Retrospot Shopping Bag,523,1106,7.24,3.0,4.5,3.0,11.385,4.875,11.375,6.0,2.0,7.167,3.667,4.909,3.0,1.0,5.0675384615384615,7.077,7.0,2.9795512464169827,0
Felt Egg Cosy Chicken,1027,992,6.13,3.333,7.053,9.263,9.765,3.412,6.0,4.667,10.25,16.8,5.0,11.167,2.938,2.0,7.049846153846155,11.231,8.0,4.9664005077292686,0
Set3 Book Box Green Gingham Flower,1208,225,6.19,4.471,6.952,4.88,3.217,8.263,7.188,2.524,1.8,3.333,4.0,5.273,3.955,5.0,4.681230769230769,20.692,5.0,2.4977368021622897,0
Childs Garden Rake Pink,206,183,6.19,2.667,16.0,4.5,2.154,2.444,3.5,3.5,1.0,3.5,1.0,1.0,1.444,1.5,3.400692307692308,5.615,3.0,3.6605950000262446,0
Childs Garden Spade Pink,272,616,6.19,2.571,10.2,4.286,2.286,3.538,3.375,3.333,2.167,1.0,1.0,2.0,1.818,1.0,2.967230769230769,6.769,4.0,2.334702169819049,0
Yellow/Blue Retro Radio,16,370,6.19,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.8461538461538461,1.5,2.0,2.872796670575883,0
Home Sweet Home Key Holder,457,1113,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861,5.839,5.211,1.556,1.112846153846154,28.5,5.0,5.0,0
French Style Storage Jar Jam,323,1906,6.19,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,6.2,9.0,5.4,13.375,9.0,6.074999999999999,4.125,10.0,2.7208338028335204,0
Set/6 Red Spotty Paper Cups,7137,324,7.24,11.52,21.12,21.111,20.5,20.121,12.089,14.434,8.854,15.194,23.545,13.375,16.906,9.75,16.039923076923078,33.769,17.0,4.816187293347042,0
Union Stripe Cushion Cover,403,1363,7.24,12.0,2.0,8.143,7.667,6.333,4.5,8.625,8.75,4.111,7.0,2.167,1.0,2.0,5.715076923076922,5.385,6.0,2.523928490594318,0
Candle Plate Lace White,193,566,6.19,6.5,3.0,1.0,4.333,4.0,1.0,3.0,6.0,3.5,1.0,1.333,1.0,8.667,3.410230769230769,4.308,4.0,4.1662785889979945,0
Measuring Tape Babushka Pink,746,1052,6.19,13.455,6.03,2.5,3.6,1.0,6.0,5.0,4.833,5.333,3.179,4.219,2.5,1.0,4.511461538461538,11.385,5.0,5.0,0
Poppy Fields Chopping Board,93,1349,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.1,1.5,0.5230769230769231,11.5,3.0,2.9054431705921124,0
Black Mini Tape Measure,623,1954,6.19,8.55,4.0,2.769,10.357,3.875,7.529,2.083,1.0,0.0,1.5,1.6,2.0,3.0,3.7125384615384616,9.417,5.0,3.959368317751157,0
Asstd Col Butterfly/Crystal W/Chime,459,1197,6.19,72.5,0.0,74.5,1.667,1.0,73.5,0.0,1.0,0.0,0.0,10.0,0.0,1.0,18.08976923076923,1.625,29.0,3.099255161909353,1
Laurel Heart Antique Silver,1309,1426,6.19,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.714,11.4,19.526,15.609,6.444,24.571,8.251076923076923,14.143,14.0,5.0,0
Purple Paper Parasol,314,550,6.04,2.5,3.5,4.0,8.2,1.778,2.571,3.143,4.0,3.0,4.429,1.5,2.429,1.0,3.234615384615385,7.0,4.0,5.0,0
Pack Of 6 Skull Paper Plates,2321,1832,6.04,8.4,27.091,18.056,7.8,6.2,7.739,14.379,12.429,12.182,5.913,6.0,19.824,5.0,11.616384615384616,15.0,12.0,4.019889283970953,0
200 Bendy Skull Straws,661,311,6.19,5.25,4.0,1.0,5.333,64.667,43.6,4.6,1.4,17.0,1.0,1.0,5.6,1.5,11.996153846153845,4.385,13.0,4.869501004409685,0
Gold Standing Gnome,106,1118,6.19,30.0,1.0,0.0,2.0,1.0,3.25,1.6,0.0,1.667,1.0,2.5,1.0,15.0,4.616692307692308,2.545,3.0,5.0,0
Metal Sign Cupcake Single Hook,1901,1678,6.19,10.016,7.913,2.429,2.433,1.333,6.941,2.105,3.261,2.533,2.818,1.059,3.357,1.0,3.630615384615384,27.077,5.0,3.950856025730208,1
Mini Cake Stand With Hanging Cakes,1361,314,6.04,12.412,9.278,6.609,6.85,9.217,7.412,3.375,3.55,7.778,5.75,5.5,4.2,8.0,6.91776923076923,15.846,7.0,4.270794629312637,0
Red Retrospot Mug,1848,1907,7.24,11.842,5.238,10.429,8.278,9.714,6.882,12.5,24.091,9.769,8.0,33.2,7.0,2.0,11.457153846153846,13.0,11.0,4.135599005225608,1
Daisy Journal,80,1365,6.19,2.0,3.0,4.5,2.0,0.0,0.0,4.0,1.286,0.0,3.75,1.0,1.75,3.5,2.0604615384615386,3.4,3.0,5.0,0
Pretty Hanging Quilted Hearts,1278,1456,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,15.647,10.154,12.0,5.369307692307692,15.2,17.0,2.7982707717934328,0
Pearlised Ivory Heart Large,418,1741,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.071,6.684,6.333,2.3913846153846157,13.0,11.0,3.0251877467355626,0
Small Stripes Chocolate Gift Bag,867,583,6.19,14.667,200.0,0.0,8.5,0.0,17.667,0.0,16.0,16.0,13.857,0.0,16.0,96.0,30.668538461538464,3.111,33.0,2.42241807615166,0
French Blue Metal Door Sign 7,689,1061,6.19,4.5,3.889,6.6,5.0,6.091,3.818,5.833,4.0,7.727,4.167,7.778,7.556,8.0,5.766076923076923,9.385,6.0,4.18381600893617,0
Cinnamon Scented Votive Candle,1288,1393,7.24,30.0,2.0,36.0,24.0,78.0,24.0,48.0,0.0,24.0,36.0,28.0,39.0,24.0,30.23076923076923,3.25,34.0,5.0,0
Green Fern Journal,177,1825,6.19,1.75,6.0,2.8,2.0,1.0,3.5,5.667,2.158,6.0,3.5,2.0,7.0,2.667,3.541692307692308,4.308,4.0,3.088772681145035,0
"Assorted Flower Colour ""Leis""",10315,214,6.19,132.25,77.857,43.0,30.5,173.25,48.5,91.632,84.812,122.4,302.4,178.0,80.714,48.0,108.71653846153846,8.538,92.0,5.0,0
Queen Of The Skies Passport Cover,148,1991,6.19,1.2,1.571,1.5,1.2,3.429,1.286,3.556,1.375,1.714,2.0,4.0,2.0,1.0,1.9869999999999999,5.846,2.0,5.0,0
Motoring Tissue Box,1835,578,7.24,2.778,12.0,2.0,14.25,2.0,13.667,5.25,17.318,8.864,11.235,16.853,6.857,8.143,9.32423076923077,12.923,12.0,2.384075814889469,0
Love Heart Trinket Pot,2255,387,6.19,12.0,6.867,3.375,17.9,38.222,20.429,18.333,21.0,15.75,15.125,11.75,13.29,8.0,15.541615384615385,11.231,16.0,3.290425471051527,0
Fairy Cakes Notebook A7 Size,2107,1836,6.19,3.579,18.545,7.143,9.143,8.273,8.727,16.643,18.586,7.182,4.8,19.696,8.833,1.75,10.223076923076924,14.0,13.0,3.4220499884440945,0
Green Square Compact Mirror,131,1107,6.19,4.0,1.0,0.0,0.0,0.0,24.0,0.0,8.667,1.0,12.5,1.5,6.429,1.0,4.622769230769231,2.222,7.0,5.0,0
Hand Towel Pink Flower And Daisy,217,666,6.19,18.375,3.2,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1.6,1.0,2.0,5.167307692307692,3.286,5.0,3.1749551146276263,1
Black Love Bird T-Light Holder,186,1353,6.19,22.2,3.571,3.0,0.0,3.5,2.0,0.0,3.0,0.0,6.0,1.667,1.0,1.0,3.610615384615385,3.0,4.0,5.0,0
Box Of 6 Assorted Colour Teaspoons,558,1944,6.19,2.273,2.346,2.55,3.033,1.154,3.05,3.091,3.045,2.0,2.636,3.818,2.421,1.333,2.519230769230769,16.385,3.0,5.0,1
Hyacinth Bulb T-Light Candles,1347,686,6.19,42.667,24.0,11.0,24.0,16.0,32.0,19.4,16.0,24.0,16.0,22.4,58.0,24.0,25.343615384615383,3.769,28.0,4.514609855937934,0
Tiny Crystal Bracelet Green,10,1120,6.19,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6923076923076923,1.25,2.0,2.476016338100053,0
Tiny Crystal Bracelet Blue,5,1359,6.19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3076923076923077,1.25,1.0,4.364889833086039,0
Fire Polished Glass Bracelet Green,21,220,6.19,1.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.5384615384615385,1.125,3.0,5.0,0
Chunky Cracked Glaze Necklace Ivory,4,429,6.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23076923076923078,1.333,1.0,4.457037966062329,0
Purple Boudicca Large Bracelet,38,1877,6.19,3.0,2.0,3.5,2.0,1.5,3.0,1.0,2.0,2.0,9.0,4.0,0.0,1.0,2.6153846153846154,1.333,3.0,3.648212885539973,0
Purple Amethyst Necklace W Tassel,5,1052,6.19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3076923076923077,1.25,1.0,3.5035051568824525,0
Amber 3 Bead Drop Earrings,8,1456,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.38461538461538464,1.6,1.0,2.5659271148147638,0
Black Glass Bracelet W Heart Charms,35,1893,6.19,1.0,1.667,1.0,1.0,0.0,0.0,1.0,1.0,1.5,1.0,2.0,1.5,1.0,1.0513076923076923,2.455,2.0,2.3240495315451217,1
"Letter ""J"" Bling Key Ring",71,1752,7.24,1.429,3.333,1.0,1.333,0.0,1.0,1.333,1.667,1.0,1.0,1.0,3.5,6.5,1.8534615384615383,3.417,2.0,4.345224819392397,0
"Letter ""O"" Bling Key Ring",16,279,7.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,0.7307692307692307,1.25,4.0,3.3898763413449866,0
Asstd Design Racing Car Pen,1615,968,7.24,6.25,11.0,13.0,10.4,9.0,19.2,22.333,8.741,97.0,8.818,7.867,8.6,4.4,17.431461538461537,9.231,16.0,4.168413702381208,1
Blue Tile Hook,99,13,6.19,1.0,1.0,9.333,4.0,5.667,3.667,8.0,1.0,0.0,1.0,3.5,1.667,1.2,3.156461538461539,2.5,4.0,3.0832096784815235,0
Space Frog,174,1867,6.04,3.5,2.476,4.0,5.0,0.0,5.5,16.0,1.0,2.0,1.0,1.5,1.8,1.333,3.4699230769230764,4.667,4.0,3.5410484570191736,0
Cream Slice Flannel Pink Spot,904,86,6.19,8.5,3.5,4.333,8.6,3.286,3.75,5.0,4.333,1.5,5.167,7.4,8.579,120.5,14.188307692307692,7.769,10.0,4.396841184895687,0
Ceramic Strawberry Trinket Tray,137,794,6.19,3.5,2.176,4.667,3.5,1.25,1.5,2.0,1.0,1.0,1.2,3.75,1.545,1.333,2.186230769230769,5.308,2.0,3.5311446880253468,0
Cake Plate Lovebird Pink,441,1696,6.04,11.6,5.16,7.083,4.125,1.0,1.667,10.667,2.0,6.0,2.0,3.333,1.8,2.0,4.494999999999999,6.077,5.0,3.5873326507782606,1
Retrospot Padded Seat Cushion,750,1463,6.19,9.667,9.222,10.25,14.143,5.778,10.556,10.444,7.714,10.0,5.429,12.0,3.2,1.0,8.415615384615384,6.462,9.0,4.0422493259878784,0
Mini Jigsaw Leap Frog,504,1912,7.24,1.0,1.0,12.5,80.667,24.0,24.667,4.0,1.25,1.667,4.0,16.333,6.2,1.4,13.744923076923076,2.769,15.0,3.671300989562255,0
Set Of 36 Dolly Girl Paper Doilies,968,1515,6.19,18.222,10.2,3.5,21.4,6.846,4.429,4.667,5.4,7.286,9.538,7.7,4.786,1.0,8.074923076923078,8.308,9.0,3.583753052961793,0
Edwardian Heart Photo Frame,160,1353,6.19,0.0,0.0,0.0,0.0,0.0,3.9,2.667,3.75,4.4,4.167,5.4,2.5,1.333,2.1628461538461536,5.5,4.0,4.707815362749896,0
Embroidered Ribbon Reel Rebecca,334,226,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.556,7.129,3.2,2.667,1.350153846153846,15.75,6.0,4.776782242555101,0
